origin,supplier,unit,horizon,model,n,sku_count,actual_qty,predicted_qty,wape_pct,bias_pct,underforecast_pct,overforecast_pct,zero_actual_pct
2025-07-01,IEK,шт,7,sultan_mean59,1265,1265,21699.0,29362.39,73.559,35.317,19.121,54.438,64.585
2025-07-01,IEK,шт,7,mean28,1265,1265,21699.0,32200.0,86.239,48.394,18.923,67.316,64.585
2025-07-01,IEK,шт,7,weekly_ewma,1265,1265,21699.0,32040.403,83.993,47.658,18.167,65.826,64.585
2025-07-01,IEK,шт,7,robust_ewma,1265,1265,21699.0,29400.897,76.029,35.494,20.267,55.761,64.585
2025-07-01,IEK,шт,7,seasonal364,1265,1265,21699.0,32040.403,83.993,47.658,18.167,65.826,64.585
2025-07-01,IEK,шт,7,seasonal_blend,1265,1265,21699.0,32040.403,83.993,47.658,18.167,65.826,64.585
2025-07-01,IEK,шт,7,selected_2025,1265,1265,21699.0,29400.897,76.029,35.494,20.267,55.761,64.585
2025-07-01,IEK,м,7,sultan_mean59,89,89,13209.0,11636.729,72.208,-11.903,42.055,30.152,53.933
2025-07-01,IEK,м,7,mean28,89,89,13209.0,13655.0,83.788,3.376,40.206,43.582,53.933
2025-07-01,IEK,м,7,weekly_ewma,89,89,13209.0,13543.436,73.198,2.532,35.333,37.865,53.933
2025-07-01,IEK,м,7,robust_ewma,89,89,13209.0,10850.856,69.089,-17.853,43.471,25.618,53.933
2025-07-01,IEK,м,7,seasonal364,89,89,13209.0,13543.436,73.198,2.532,35.333,37.865,53.933
2025-07-01,IEK,м,7,seasonal_blend,89,89,13209.0,13543.436,73.198,2.532,35.333,37.865,53.933
2025-07-01,IEK,м,7,selected_2025,89,89,13209.0,10850.856,69.089,-17.853,43.471,25.618,53.933
2025-07-01,IEK,упак,7,sultan_mean59,57,57,815.0,1016.542,50.217,24.729,12.744,37.473,73.684
2025-07-01,IEK,упак,7,mean28,57,57,815.0,1084.25,65.552,33.037,16.258,49.294,73.684
2025-07-01,IEK,упак,7,weekly_ewma,57,57,815.0,1081.917,55.386,32.751,11.318,44.068,73.684
2025-07-01,IEK,упак,7,robust_ewma,57,57,815.0,931.973,59.078,14.353,22.363,36.715,73.684
2025-07-01,IEK,упак,7,seasonal364,57,57,815.0,1081.917,55.386,32.751,11.318,44.068,73.684
2025-07-01,IEK,упак,7,seasonal_blend,57,57,815.0,1081.917,55.386,32.751,11.318,44.068,73.684
2025-07-01,IEK,упак,7,selected_2025,57,57,815.0,1016.542,50.217,24.729,12.744,37.473,73.684
2025-07-01,IEK,шт,28,sultan_mean59,1265,1265,127281.0,117449.559,38.516,-7.724,23.12,15.396,33.834
2025-07-01,IEK,шт,28,mean28,1265,1265,127281.0,128800.0,37.639,1.193,18.223,19.416,33.834
2025-07-01,IEK,шт,28,weekly_ewma,1265,1265,127281.0,128161.614,35.102,0.692,17.205,17.897,33.834
2025-07-01,IEK,шт,28,robust_ewma,1265,1265,127281.0,117603.589,32.447,-7.603,20.025,12.422,33.834
2025-07-01,IEK,шт,28,seasonal364,1265,1265,127281.0,128161.614,35.102,0.692,17.205,17.897,33.834
2025-07-01,IEK,шт,28,seasonal_blend,1265,1265,127281.0,128161.614,35.102,0.692,17.205,17.897,33.834
2025-07-01,IEK,шт,28,selected_2025,1265,1265,127281.0,117603.589,32.447,-7.603,20.025,12.422,33.834
2025-07-01,IEK,м,28,sultan_mean59,89,89,65002.0,46546.915,51.472,-28.392,39.932,11.54,23.596
2025-07-01,IEK,м,28,mean28,89,89,65002.0,54620.0,52.592,-15.972,34.282,18.31,23.596
2025-07-01,IEK,м,28,weekly_ewma,89,89,65002.0,54173.745,46.333,-16.658,31.496,14.838,23.596
2025-07-01,IEK,м,28,robust_ewma,89,89,65002.0,43403.423,52.681,-33.228,42.954,9.727,23.596
2025-07-01,IEK,м,28,seasonal364,89,89,65002.0,54173.745,46.333,-16.658,31.496,14.838,23.596
2025-07-01,IEK,м,28,seasonal_blend,89,89,65002.0,54173.745,46.333,-16.658,31.496,14.838,23.596
2025-07-01,IEK,м,28,selected_2025,89,89,65002.0,43403.423,52.681,-33.228,42.954,9.727,23.596
2025-07-01,IEK,упак,28,sultan_mean59,57,57,3325.0,4066.169,44.953,22.291,11.331,33.622,36.842
2025-07-01,IEK,упак,28,mean28,57,57,3325.0,4337.0,59.429,30.436,14.496,44.932,36.842
2025-07-01,IEK,упак,28,weekly_ewma,57,57,3325.0,4327.669,49.341,30.155,9.593,39.748,36.842
2025-07-01,IEK,упак,28,robust_ewma,57,57,3325.0,3727.892,45.741,12.117,16.812,28.929,36.842
2025-07-01,IEK,упак,28,seasonal364,57,57,3325.0,4327.669,49.341,30.155,9.593,39.748,36.842
2025-07-01,IEK,упак,28,seasonal_blend,57,57,3325.0,4327.669,49.341,30.155,9.593,39.748,36.842
2025-07-01,IEK,упак,28,selected_2025,57,57,3325.0,3727.892,45.741,12.117,16.812,28.929,36.842
2025-08-01,IEK,шт,7,sultan_mean59,1355,1355,45885.0,32801.288,48.625,-28.514,38.57,10.056,58.303
2025-08-01,IEK,шт,7,mean28,1355,1355,45885.0,33242.75,47.391,-27.552,37.471,9.919,58.303
2025-08-01,IEK,шт,7,weekly_ewma,1355,1355,45885.0,34382.866,47.131,-25.067,36.099,11.032,58.303
2025-08-01,IEK,шт,7,robust_ewma,1355,1355,45885.0,32188.141,46.776,-29.85,38.313,8.463,58.303
2025-08-01,IEK,шт,7,seasonal364,1355,1355,45885.0,34382.866,47.131,-25.067,36.099,11.032,58.303
2025-08-01,IEK,шт,7,seasonal_blend,1355,1355,45885.0,34382.866,47.131,-25.067,36.099,11.032,58.303
2025-08-01,IEK,шт,7,selected_2025,1355,1355,45885.0,32188.141,46.776,-29.85,38.313,8.463,58.303
2025-08-01,IEK,м,7,sultan_mean59,96,96,12316.0,15079.186,81.075,22.436,29.32,51.755,50.0
2025-08-01,IEK,м,7,mean28,96,96,12316.0,15450.75,83.142,25.453,28.845,54.297,50.0
2025-08-01,IEK,м,7,weekly_ewma,96,96,12316.0,15551.642,84.007,26.272,28.868,55.139,50.0
2025-08-01,IEK,м,7,robust_ewma,96,96,12316.0,12974.22,72.816,5.344,33.736,39.08,50.0
2025-08-01,IEK,м,7,seasonal364,96,96,12316.0,15551.642,84.007,26.272,28.868,55.139,50.0
2025-08-01,IEK,м,7,seasonal_blend,96,96,12316.0,15551.642,84.007,26.272,28.868,55.139,50.0
2025-08-01,IEK,м,7,selected_2025,96,96,12316.0,12974.22,72.816,5.344,33.736,39.08,50.0
2025-08-01,IEK,упак,7,sultan_mean59,59,59,1184.0,1003.492,44.875,-15.246,30.06,14.815,57.627
2025-08-01,IEK,упак,7,mean28,59,59,1184.0,894.0,58.108,-24.493,41.301,16.807,57.627
2025-08-01,IEK,упак,7,weekly_ewma,59,59,1184.0,962.847,57.082,-18.678,37.88,19.202,57.627
2025-08-01,IEK,упак,7,robust_ewma,59,59,1184.0,812.497,46.62,-31.377,38.998,7.622,57.627
2025-08-01,IEK,упак,7,seasonal364,59,59,1184.0,962.847,57.082,-18.678,37.88,19.202,57.627
2025-08-01,IEK,упак,7,seasonal_blend,59,59,1184.0,962.847,57.082,-18.678,37.88,19.202,57.627
2025-08-01,IEK,упак,7,selected_2025,59,59,1184.0,1003.492,44.875,-15.246,30.06,14.815,57.627
2025-08-01,IEK,шт,28,sultan_mean59,1355,1355,145823.0,131205.153,33.136,-10.024,21.58,11.556,34.244
2025-08-01,IEK,шт,28,mean28,1355,1355,145823.0,132971.0,35.771,-8.813,22.292,13.479,34.244
2025-08-01,IEK,шт,28,weekly_ewma,1355,1355,145823.0,137531.463,34.131,-5.686,19.909,14.223,34.244
2025-08-01,IEK,шт,28,robust_ewma,1355,1355,145823.0,128752.562,32.681,-11.706,22.194,10.487,34.244
2025-08-01,IEK,шт,28,seasonal364,1355,1355,145823.0,137531.463,34.131,-5.686,19.909,14.223,34.244
2025-08-01,IEK,шт,28,seasonal_blend,1355,1355,145823.0,137531.463,34.131,-5.686,19.909,14.223,34.244
2025-08-01,IEK,шт,28,selected_2025,1355,1355,145823.0,128752.562,32.681,-11.706,22.194,10.487,34.244
2025-08-01,IEK,м,28,sultan_mean59,96,96,58048.0,60316.746,37.656,3.908,16.874,20.782,18.75
2025-08-01,IEK,м,28,mean28,96,96,58048.0,61803.0,47.039,6.469,20.285,26.754,18.75
2025-08-01,IEK,м,28,weekly_ewma,96,96,58048.0,62206.568,42.749,7.164,17.792,24.956,18.75
2025-08-01,IEK,м,28,robust_ewma,96,96,58048.0,51896.881,44.094,-10.597,27.346,16.749,18.75
2025-08-01,IEK,м,28,seasonal364,96,96,58048.0,62206.568,42.749,7.164,17.792,24.956,18.75
2025-08-01,IEK,м,28,seasonal_blend,96,96,58048.0,62206.568,42.749,7.164,17.792,24.956,18.75
2025-08-01,IEK,м,28,selected_2025,96,96,58048.0,51896.881,44.094,-10.597,27.346,16.749,18.75
2025-08-01,IEK,упак,28,sultan_mean59,59,59,3213.0,4013.966,37.612,24.929,6.341,31.27,32.203
2025-08-01,IEK,упак,28,mean28,59,59,3213.0,3576.0,39.434,11.298,14.068,25.366,32.203
2025-08-01,IEK,упак,28,weekly_ewma,59,59,3213.0,3851.389,41.801,19.869,10.966,30.835,32.203
2025-08-01,IEK,упак,28,robust_ewma,59,59,3213.0,3249.988,25.078,1.151,11.963,13.114,32.203
2025-08-01,IEK,упак,28,seasonal364,59,59,3213.0,3851.389,41.801,19.869,10.966,30.835,32.203
2025-08-01,IEK,упак,28,seasonal_blend,59,59,3213.0,3851.389,41.801,19.869,10.966,30.835,32.203
2025-08-01,IEK,упак,28,selected_2025,59,59,3213.0,3249.988,25.078,1.151,11.963,13.114,32.203
2025-09-01,IEK,шт,7,sultan_mean59,1445,1445,24509.0,34988.373,69.36,42.757,13.301,56.059,66.436
2025-09-01,IEK,шт,7,mean28,1445,1445,24509.0,37369.5,82.8,52.473,15.164,67.636,66.436
2025-09-01,IEK,шт,7,weekly_ewma,1445,1445,24509.0,37395.322,81.169,52.578,14.296,66.874,66.436
2025-09-01,IEK,шт,7,robust_ewma,1445,1445,24509.0,34337.418,72.151,40.101,16.025,56.126,66.436
2025-09-01,IEK,шт,7,seasonal364,1445,1445,24509.0,37395.322,81.169,52.578,14.296,66.874,66.436
2025-09-01,IEK,шт,7,seasonal_blend,1445,1445,24509.0,37395.322,81.169,52.578,14.296,66.874,66.436
2025-09-01,IEK,шт,7,selected_2025,1445,1445,24509.0,34337.418,72.151,40.101,16.025,56.126,66.436
2025-09-01,IEK,м,7,sultan_mean59,98,98,13681.0,14628.102,98.651,6.923,45.864,52.787,52.041
2025-09-01,IEK,м,7,mean28,98,98,13681.0,14512.25,95.591,6.076,44.757,50.833,52.041
2025-09-01,IEK,м,7,weekly_ewma,98,98,13681.0,15356.414,96.209,12.246,41.981,54.228,52.041
2025-09-01,IEK,м,7,robust_ewma,98,98,13681.0,12681.125,83.239,-7.308,45.274,37.965,52.041
2025-09-01,IEK,м,7,seasonal364,98,98,13681.0,15356.414,96.209,12.246,41.981,54.228,52.041
2025-09-01,IEK,м,7,seasonal_blend,98,98,13681.0,15356.414,96.209,12.246,41.981,54.228,52.041
2025-09-01,IEK,м,7,selected_2025,98,98,13681.0,12681.125,83.239,-7.308,45.274,37.965,52.041
2025-09-01,IEK,упак,7,sultan_mean59,59,59,642.0,846.051,56.611,31.784,12.414,44.197,69.492
2025-09-01,IEK,упак,7,mean28,59,59,642.0,830.5,53.427,29.361,12.033,41.394,69.492
2025-09-01,IEK,упак,7,weekly_ewma,59,59,642.0,849.863,54.234,32.377,10.928,43.305,69.492
2025-09-01,IEK,упак,7,robust_ewma,59,59,642.0,775.338,49.503,20.769,14.367,35.136,69.492
2025-09-01,IEK,упак,7,seasonal364,59,59,642.0,849.863,54.234,32.377,10.928,43.305,69.492
2025-09-01,IEK,упак,7,seasonal_blend,59,59,642.0,849.863,54.234,32.377,10.928,43.305,69.492
2025-09-01,IEK,упак,7,selected_2025,59,59,642.0,846.051,56.611,31.784,12.414,44.197,69.492
2025-09-01,IEK,шт,28,sultan_mean59,1445,1445,134735.0,139953.492,37.224,3.873,16.676,20.549,36.125
2025-09-01,IEK,шт,28,mean28,1445,1445,134735.0,149478.0,46.425,10.942,17.741,28.684,36.125
2025-09-01,IEK,шт,28,weekly_ewma,1445,1445,134735.0,149581.286,45.232,11.019,17.107,28.125,36.125
2025-09-01,IEK,шт,28,robust_ewma,1445,1445,134735.0,137349.672,42.483,1.941,20.271,22.212,36.125
2025-09-01,IEK,шт,28,seasonal364,1445,1445,134735.0,149581.286,45.232,11.019,17.107,28.125,36.125
2025-09-01,IEK,шт,28,seasonal_blend,1445,1445,134735.0,149581.286,45.232,11.019,17.107,28.125,36.125
2025-09-01,IEK,шт,28,selected_2025,1445,1445,134735.0,137349.672,42.483,1.941,20.271,22.212,36.125
2025-09-01,IEK,м,28,sultan_mean59,98,98,53299.0,58512.407,62.962,9.781,26.59,36.371,19.388
2025-09-01,IEK,м,28,mean28,98,98,53299.0,58049.0,53.873,8.912,22.481,31.393,19.388
2025-09-01,IEK,м,28,weekly_ewma,98,98,53299.0,61425.656,55.856,15.247,20.304,35.551,19.388
2025-09-01,IEK,м,28,robust_ewma,98,98,53299.0,50724.498,47.259,-4.83,26.045,21.214,19.388
2025-09-01,IEK,м,28,seasonal364,98,98,53299.0,61425.656,55.856,15.247,20.304,35.551,19.388
2025-09-01,IEK,м,28,seasonal_blend,98,98,53299.0,61425.656,55.856,15.247,20.304,35.551,19.388
2025-09-01,IEK,м,28,selected_2025,98,98,53299.0,50724.498,47.259,-4.83,26.045,21.214,19.388
2025-09-01,IEK,упак,28,sultan_mean59,59,59,4122.0,3384.203,36.099,-17.899,26.999,9.1,30.508
2025-09-01,IEK,упак,28,mean28,59,59,4122.0,3322.0,31.635,-19.408,25.522,6.114,30.508
2025-09-01,IEK,упак,28,weekly_ewma,59,59,4122.0,3399.453,35.074,-17.529,26.301,8.772,30.508
2025-09-01,IEK,упак,28,robust_ewma,59,59,4122.0,3101.352,35.74,-24.761,30.251,5.49,30.508
2025-09-01,IEK,упак,28,seasonal364,59,59,4122.0,3399.453,35.074,-17.529,26.301,8.772,30.508
2025-09-01,IEK,упак,28,seasonal_blend,59,59,4122.0,3399.453,35.074,-17.529,26.301,8.772,30.508
2025-09-01,IEK,упак,28,selected_2025,59,59,4122.0,3101.352,35.74,-24.761,30.251,5.49,30.508
2025-10-01,IEK,шт,7,sultan_mean59,1530,1530,32452.0,34791.661,54.836,7.21,23.813,31.023,65.752
2025-10-01,IEK,шт,7,mean28,1530,1530,32452.0,34466.25,55.779,6.207,24.786,30.993,65.752
2025-10-01,IEK,шт,7,weekly_ewma,1530,1530,32452.0,34972.866,55.964,7.768,24.098,31.866,65.752
2025-10-01,IEK,шт,7,robust_ewma,1530,1530,32452.0,31594.366,52.638,-2.643,27.641,24.998,65.752
2025-10-01,IEK,шт,7,seasonal364,1530,1530,32452.0,34972.866,55.964,7.768,24.098,31.866,65.752
2025-10-01,IEK,шт,7,seasonal_blend,1530,1530,32452.0,34972.866,55.964,7.768,24.098,31.866,65.752
2025-10-01,IEK,шт,7,selected_2025,1530,1530,32452.0,31594.366,52.638,-2.643,27.641,24.998,65.752
2025-10-01,IEK,м,7,sultan_mean59,101,101,16353.0,13775.644,63.787,-15.761,39.774,24.013,47.525
2025-10-01,IEK,м,7,mean28,101,101,16353.0,14029.0,64.401,-14.211,39.306,25.095,47.525
2025-10-01,IEK,м,7,weekly_ewma,101,101,16353.0,14546.647,66.159,-11.046,38.603,27.557,47.525
2025-10-01,IEK,м,7,robust_ewma,101,101,16353.0,10927.36,69.975,-33.178,51.577,18.398,47.525
2025-10-01,IEK,м,7,seasonal364,101,101,16353.0,14546.647,66.159,-11.046,38.603,27.557,47.525
2025-10-01,IEK,м,7,seasonal_blend,101,101,16353.0,14546.647,66.159,-11.046,38.603,27.557,47.525
2025-10-01,IEK,м,7,selected_2025,101,101,16353.0,10927.36,69.975,-33.178,51.577,18.398,47.525
2025-10-01,IEK,упак,7,sultan_mean59,61,61,824.0,918.542,39.756,11.474,14.141,25.615,70.492
2025-10-01,IEK,упак,7,mean28,61,61,824.0,1048.25,53.671,27.215,13.228,40.443,70.492
2025-10-01,IEK,упак,7,weekly_ewma,61,61,824.0,1022.056,49.306,24.036,12.635,36.671,70.492
2025-10-01,IEK,упак,7,robust_ewma,61,61,824.0,846.218,32.681,2.696,14.992,17.689,70.492
2025-10-01,IEK,упак,7,seasonal364,61,61,824.0,1022.056,49.306,24.036,12.635,36.671,70.492
2025-10-01,IEK,упак,7,seasonal_blend,61,61,824.0,1022.056,49.306,24.036,12.635,36.671,70.492
2025-10-01,IEK,упак,7,selected_2025,61,61,824.0,918.542,39.756,11.474,14.141,25.615,70.492
2025-10-01,IEK,шт,28,sultan_mean59,1530,1530,129814.0,139166.644,35.502,7.205,14.149,21.353,40.915
2025-10-01,IEK,шт,28,mean28,1530,1530,129814.0,137865.0,38.936,6.202,16.367,22.569,40.915
2025-10-01,IEK,шт,28,weekly_ewma,1530,1530,129814.0,139891.466,36.568,7.763,14.403,22.166,40.915
