run_id,comparison_signature,phase,supplier,unit,horizon,segment,model,n,wape_pct,bias_pct,underforecast_pct,mae
20260923T102653146360Z-lightgbm-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,all,tweedie_clean,4406,42.825,-2.584,22.704,219.07278551612796
20260923T102653146360Z-lightgbm-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,all,lgbm_selected,4406,42.43,-2.192,22.311,217.05308002128845
20260923T102653146360Z-lightgbm-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,intermittent,tweedie_raw,2850,107.255,-19.918,63.586,29.622660623331527
20260923T102653146360Z-lightgbm-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,intermittent,tweedie_clean,2850,108.834,-17.013,62.924,30.05893290350707
20260923T102653146360Z-lightgbm-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,intermittent,lgbm_selected,2850,107.255,-19.918,63.586,29.622660623331527
20260923T102653146360Z-lightgbm-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,regular,tweedie_raw,1556,40.084,-1.551,20.817,560.3542980702438
20260923T102653146360Z-lightgbm-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,regular,tweedie_clean,1556,40.436,-2.061,21.249,565.2742507770314
20260923T102653146360Z-lightgbm-cleaning-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,regular,lgbm_selected,1556,40.084,-1.551,20.817,560.3542980702438
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,all,baseline_selected,588,79.69,-6.652,43.171,97.59283961221264
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,all,tweedie_raw,588,82.687,-14.229,48.458,101.26343395739197
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,all,tweedie_combined,588,82.026,-17.777,49.902,100.45420618730178
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,all,lgbm_selected,588,82.026,-17.777,49.902,100.45420618730178
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,all,forecast_selected,588,79.69,-6.652,43.171,97.59283961221264
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,regular,baseline_selected,294,78.294,-6.716,42.505,188.141470042224
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,regular,tweedie_raw,294,81.757,-13.964,47.861,196.46534514893312
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,regular,tweedie_combined,294,81.126,-17.612,49.369,194.94801641622954
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,regular,lgbm_selected,294,81.126,-17.612,49.369,194.94801641622954
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,regular,forecast_selected,294,78.294,-6.716,42.505,188.141470042224
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,intermittent,baseline_selected,294,152.167,-3.336,77.752,7.044209182201355
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,intermittent,tweedie_raw,294,130.94,-27.957,79.448,6.061522765850663
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,intermittent,tweedie_combined,294,128.755,-26.353,77.554,5.960395958374089
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,intermittent,lgbm_selected,294,128.755,-26.353,77.554,5.960395958374089
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,intermittent,forecast_selected,294,152.167,-3.336,77.752,7.044209182201355
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,all,baseline_selected,857,92.697,-15.918,54.308,65.46228426171234
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,all,tweedie_raw,857,85.829,-22.728,54.278,60.61224879834834
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,all,tweedie_combined,857,87.939,-26.181,57.06,62.10200885739143
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,all,lgbm_selected,857,87.939,-26.181,57.06,62.10200885739143
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,all,forecast_selected,857,92.697,-15.918,54.308,65.46228426171234
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,regular,baseline_selected,341,88.26,-8.574,48.417,136.44914030482806
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,regular,tweedie_raw,341,81.295,-15.752,48.523,125.67997463472786
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,regular,tweedie_combined,341,83.582,-19.913,51.747,129.21556943893813
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,regular,lgbm_selected,341,83.582,-19.913,51.747,129.21556943893813
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,regular,forecast_selected,341,88.26,-8.574,48.417,136.44914030482806
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,intermittent,baseline_selected,516,122.671,-65.534,94.102,18.550427845622398
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,intermittent,tweedie_raw,516,116.466,-69.853,93.159,17.61206563903552
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,intermittent,tweedie_combined,516,117.377,-68.524,92.951,17.74983025602057
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,intermittent,lgbm_selected,516,117.377,-68.524,92.951,17.74983025602057
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,intermittent,forecast_selected,516,122.671,-65.534,94.102,18.550427845622398
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,all,baseline_selected,588,50.471,-12.15,31.31,262.71158092292194
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,all,tweedie_raw,588,53.751,2.514,25.618,279.782798188605
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,all,tweedie_combined,588,53.348,-1.742,27.545,277.6867878021468
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,all,lgbm_selected,588,53.348,-1.742,27.545,277.6867878021468
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,all,forecast_selected,588,50.471,-12.15,31.31,262.71158092292194
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,regular,baseline_selected,294,49.132,-11.394,30.263,497.19518704820865
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,regular,tweedie_raw,294,52.35,3.127,24.611,529.7587512961867
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,regular,tweedie_combined,294,51.853,-1.373,26.613,524.7236040780604
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,regular,lgbm_selected,294,51.853,-1.373,26.613,524.7236040780604
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,regular,forecast_selected,294,49.132,-11.394,30.263,497.19518704820865
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,intermittent,baseline_selected,294,97.053,-38.459,67.756,28.227974797635483
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,intermittent,tweedie_raw,294,102.482,-18.81,60.646,29.80684508102322
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,intermittent,tweedie_combined,294,105.381,-14.578,59.979,30.649971526233074
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,intermittent,lgbm_selected,294,105.381,-14.578,59.979,30.649971526233074
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,intermittent,forecast_selected,294,97.053,-38.459,67.756,28.227974797635483
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,all,baseline_selected,857,64.977,-22.722,43.849,199.70321243830597
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,all,tweedie_raw,857,58.803,-10.908,34.856,180.72939572026834
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,all,tweedie_combined,857,61.766,-14.278,38.022,189.83535006142282
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,all,lgbm_selected,857,61.766,-14.278,38.022,189.83535006142282
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,all,forecast_selected,857,64.977,-22.722,43.849,199.70321243830597
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,regular,baseline_selected,341,61.155,-20.967,41.061,437.4779940811648
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,regular,tweedie_raw,341,54.578,-10.961,32.769,390.4288207754753
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,regular,tweedie_combined,341,57.856,-14.477,36.166,413.87792415098386
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,regular,lgbm_selected,341,57.856,-14.477,36.166,413.87792415098386
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,regular,forecast_selected,341,61.155,-20.967,41.061,437.4779940811648
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,intermittent,baseline_selected,516,112.888,-44.714,78.801,42.56910286424634
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,intermittent,tweedie_raw,516,111.773,-10.245,61.009,42.14896172060628
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,intermittent,tweedie_combined,516,110.785,-11.785,61.285,41.77620710688769
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,intermittent,lgbm_selected,516,110.785,-11.785,61.285,41.77620710688769
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,intermittent,forecast_selected,516,112.888,-44.714,78.801,42.56910286424634
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,all,baseline_selected,365,51.879,1.877,25.001,8.272161597399576
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,all,tweedie_raw,365,52.854,-6.015,29.435,8.427678868291993
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,all,tweedie_combined,365,53.909,-7.303,30.606,8.595974424829796
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,all,lgbm_selected,365,52.854,-6.015,29.435,8.427678868291993
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,all,forecast_selected,365,51.879,1.877,25.001,8.272161597399576
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,intermittent,baseline_selected,234,117.912,-47.607,82.759,1.2597421410980734
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,intermittent,tweedie_raw,234,106.808,-71.759,89.283,1.1411111082172443
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,intermittent,tweedie_combined,234,107.707,-70.636,89.171,1.1507107391051414
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,intermittent,lgbm_selected,234,106.808,-71.759,89.283,1.1411111082172443
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,intermittent,forecast_selected,234,117.912,-47.607,82.759,1.2597421410980734
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,regular,baseline_selected,131,48.915,4.098,22.408,20.79816276361754
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,regular,tweedie_raw,131,50.432,-3.064,26.748,21.443380058043843
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,regular,tweedie_combined,131,51.495,-4.46,27.978,21.89514772604789
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,regular,lgbm_selected,131,50.432,-3.064,26.748,21.443380058043843
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,regular,forecast_selected,131,48.915,4.098,22.408,20.79816276361754
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,all,baseline_selected,547,81.969,13.626,34.172,7.24838099959718
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,all,tweedie_raw,547,68.716,-2.155,35.436,6.076447812440727
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,all,tweedie_combined,547,71.905,-1.802,36.853,6.358424471826455
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,all,lgbm_selected,547,68.716,-2.155,35.436,6.076447812440727
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,all,forecast_selected,547,81.969,13.626,34.172,7.24838099959718
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,intermittent,baseline_selected,370,201.776,58.111,71.832,0.8016491067338525
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,intermittent,tweedie_raw,370,152.701,-12.442,82.572,0.6066777635106072
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,intermittent,tweedie_combined,370,150.945,-14.062,82.504,0.5997021782465595
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,intermittent,lgbm_selected,370,152.701,-12.442,82.572,0.6066777635106072
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,intermittent,forecast_selected,370,201.776,58.111,71.832,0.8016491067338525
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,regular,baseline_selected,177,78.214,12.231,32.992,20.724600210667433
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,regular,tweedie_raw,177,66.084,-1.832,33.958,17.510430400599756
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,regular,tweedie_combined,177,69.428,-1.417,35.423,18.3964315262025
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,regular,lgbm_selected,177,66.084,-1.832,33.958,17.510430400599756
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,regular,forecast_selected,177,78.214,12.231,32.992,20.724600210667433
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,all,baseline_selected,365,41.098,-6.332,23.715,25.913054517801886
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,all,tweedie_raw,365,41.338,6.463,17.438,26.064411375963594
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,all,tweedie_combined,365,43.248,2.901,20.173,27.268442601519723
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,all,lgbm_selected,365,41.338,6.463,17.438,26.064411375963594
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,all,forecast_selected,365,41.098,-6.332,23.715,25.913054517801886
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,intermittent,baseline_selected,234,95.372,-40.66,68.016,3.717066397907711
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,intermittent,tweedie_raw,234,95.824,-50.506,73.165,3.7346863235833343
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,intermittent,tweedie_combined,234,99.373,-46.329,72.851,3.8730175926365416
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,intermittent,lgbm_selected,234,95.824,-50.506,73.165,3.7346863235833343
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,intermittent,forecast_selected,234,95.372,-40.66,68.016,3.717066397907711
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,regular,baseline_selected,131,38.858,-4.915,21.887,65.56085009074259
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,regular,tweedie_raw,131,39.09,8.813,15.138,65.95109582067336
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,regular,tweedie_combined,131,40.932,4.932,18.0,69.05874376242556
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,regular,lgbm_selected,131,39.09,8.813,15.138,65.95109582067336
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,regular,forecast_selected,131,38.858,-4.915,21.887,65.56085009074259
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,baseline_selected,547,42.567,-12.258,27.413,16.501421084433172
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,tweedie_raw,547,46.293,-0.157,23.225,17.945770042291706
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,tweedie_combined,547,47.871,1.16,23.356,18.5576105424848
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,lgbm_selected,547,46.293,-0.157,23.225,17.945770042291706
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,forecast_selected,547,42.567,-12.258,27.413,16.501421084433172
20260923T104442154821Z-lightgbm-combined-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,baseline_selected,370,122.556,-11.77,67.163,3.2990834206677144
